session,trial,staircase,letter,response,correct,alpha1,alpha2
2,23,2,K,K,True,0.08,0.12
2,23,3,J,J,True,0.08,0.12
2,24,2,D,D,True,0.08,0.12
2,24,3,D,D,True,0.07,0.12
2,25,2,A,A,True,0.07,0.11
2,25,3,L,L,True,0.07,0.11
3,1,2,S,F,False,0.07,0.11
3,1,3,S,S,True,0.08,0.11
3,2,2,G,G,True,0.08,0.11
3,2,3,J,S,False,0.08,0.11
3,3,2,G,J,False,0.08,0.12
3,3,3,S,S,True,0.09,0.12
3,4,2,F,S,False,0.09,0.12
3,4,3,H,F,False,0.1,0.12
3,5,2,H,S,False,0.1,0.13
3,5,3,D,D,True,0.11,0.13
3,6,2,J,J,True,0.11,0.13
3,6,3,D,D,True,0.11,0.13
3,7,2,S,S,True,0.11,0.13
3,7,3,L,F,False,0.1,0.13
3,8,2,H,L,False,0.1,0.14
3,8,3,G,G,True,0.11,0.14
3,9,2,K,K,True,0.11,0.14
3,9,3,S,S,True,0.11,0.14
3,10,2,S,S,True,0.11,0.14
3,10,3,D,D,True,0.1,0.14
3,11,2,H,A,False,0.1,0.13
3,11,3,G,G,True,0.11,0.13
3,12,2,J,G,False,0.11,0.13
3,12,3,L,L,True,0.12,0.13
3,13,2,S,S,True,0.12,0.13
3,13,3,A,A,True,0.12,0.13
3,14,2,F,F,True,0.12,0.12
3,14,3,H,F,False,0.11,0.12
3,15,2,H,H,True,0.11,0.13
3,15,3,K,K,True,0.11,0.13
3,16,2,K,K,True,0.11,0.13
3,16,3,D,D,True,0.1,0.13
3,17,2,K,J,False,0.1,0.13
3,17,3,G,G,True,0.11,0.13
3,18,2,D,D,True,0.11,0.12
3,18,3,F,F,True,0.11,0.12
3,19,2,K,K,True,0.11,0.12
3,19,3,G,G,True,0.1,0.12
3,20,2,F,F,True,0.1,0.12
3,20,3,S,S,True,0.1,0.12
3,21,2,J,L,False,0.1,0.11
3,21,3,A,A,True,0.11,0.11
3,22,2,G,G,True,0.11,0.11
3,22,3,S,S,True,0.11,0.11
3,23,2,A,A,True,0.11,0.11
3,23,3,A,A,True,0.1,0.11
3,24,2,D,D,True,0.1,0.1
3,24,3,S,S,True,0.1,0.1
3,25,2,L,F,False,0.1,0.1
3,25,3,A,A,True,0.11,0.1
